Date,Country,State,Market Size,Product,City,Product Line,Product Type,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Marketing,Sales,Total Expenses
01/11/2019,United Kingdom,England,Small Market,Caffe Mocha,Basingstoke,Beans,Espresso,Regular,44,66,33,110,59,354,18,165,43
01/12/2019,United Kingdom,England,Small Market,Lemon,Basingstoke,Leaves,Herbal Tea,Decaf,66,88,33,154,75,681,28,180,65
01/12/2019,United Kingdom,England,Small Market,Decaf Espresso,Basingstoke,Beans,Espresso,Decaf,33,55,22,88,48,513,15,125,40
01/01/2018,United Kingdom,Scotland,Major Market,Caffe Mocha,Glasgow,Beans,Espresso,Regular,110,-55,-187,55,116,798,105,68,141
01/03/2018,United Kingdom,Scotland,Major Market,Earl Grey,Glasgow,Leaves,Tea,Regular,99,154,121,253,96,832,27,235,39
01/05/2018,United Kingdom,Scotland,Major Market,Lemon,Glasgow,Leaves,Herbal Tea,Decaf,220,330,220,550,292,1775,110,717,148
01/05/2018,United Kingdom,Scotland,Major Market,Mint,Glasgow,Leaves,Herbal Tea,Decaf,187,-22,-99,165,259,2386,80,218,104
01/07/2018,United Kingdom,Scotland,Major Market,Green Tea,Glasgow,Leaves,Tea,Regular,99,165,132,264,104,669,29,253,42
01/10/2018,United Kingdom,Scotland,Major Market,Mint,Glasgow,Leaves,Herbal Tea,Decaf,143,-55,-110,88,263,4796,82,181,105
01/10/2018,United Kingdom,Scotland,Major Market,Colombian,Glasgow,Beans,Coffee,Regular,231,363,253,594,286,2803,101,715,158
01/11/2018,United Kingdom,Scotland,Major Market,Earl Grey,Glasgow,Leaves,Tea,Regular,132,187,143,319,130,1023,37,319,50
01/04/2019,United Kingdom,Scotland,Major Market,Darjeeling,Glasgow,Leaves,Tea,Regular,110,176,143,286,110,905,31,288,44
01/06/2019,United Kingdom,Scotland,Major Market,Lemon,Glasgow,Leaves,Herbal Tea,Decaf,220,352,242,572,299,1900,113,730,139
01/12/2019,United Kingdom,Scotland,Major Market,Colombian,Glasgow,Beans,Coffee,Regular,275,407,275,682,307,2907,107,820,164
01/01/2018,United Kingdom,Wales,Small Market,Lemon,Clydach,Leaves,Herbal Tea,Decaf,77,11,-22,88,97,578,30,109,55
01/01/2018,United Kingdom,Wales,Small Market,Darjeeling,Clydach,Leaves,Tea,Regular,33,44,11,77,39,216,13,91,42
01/02/2018,United Kingdom,Wales,Small Market,Colombian,Clydach,Beans,Coffee,Regular,99,121,55,220,95,533,36,213,72
01/02/2018,United Kingdom,Wales,Small Market,Earl Grey,Clydach,Leaves,Tea,Regular,22,33,-11,55,33,182,13,75,50
01/04/2018,United Kingdom,Wales,Small Market,Earl Grey,Clydach,Leaves,Tea,Regular,22,33,-11,55,32,186,13,72,50
01/04/2018,United Kingdom,Wales,Small Market,Chamomile,Clydach,Leaves,Herbal Tea,Decaf,33,66,11,99,49,288,44,118,76
01/05/2018,United Kingdom,Wales,Small Market,Darjeeling,Clydach,Leaves,Tea,Regular,33,55,22,88,43,234,14,102,43
01/05/2018,United Kingdom,Wales,Small Market,Earl Grey,Clydach,Leaves,Tea,Regular,22,44,0,66,38,201,14,84,51
01/06/2018,United Kingdom,Wales,Small Market,Decaf Irish Cream,Clydach,Beans,Coffee,Decaf,66,88,55,154,72,1147,22,157,47
01/07/2018,United Kingdom,Wales,Small Market,Decaf Espresso,Clydach,Beans,Espresso,Decaf,44,77,55,121,43,930,11,106,25
01/07/2018,United Kingdom,Wales,Small Market,Decaf Irish Cream,Clydach,Beans,Coffee,Decaf,66,77,44,143,66,1177,20,146,44
01/08/2018,United Kingdom,Wales,Small Market,Chamomile,Clydach,Leaves,Herbal Tea,Decaf,55,88,22,143,70,366,63,167,95
01/08/2018,United Kingdom,Wales,Small Market,Caffe Mocha,Clydach,Beans,Espresso,Regular,33,66,44,99,38,979,10,92,22
01/09/2018,United Kingdom,Wales,Small Market,Darjeeling,Clydach,Leaves,Tea,Regular,33,55,22,88,43,273,14,101,43
01/09/2018,United Kingdom,Wales,Small Market,Earl Grey,Clydach,Leaves,Tea,Regular,22,22,-11,44,27,234,10,60,47
01/09/2018,United Kingdom,Wales,Small Market,Colombian,Clydach,Beans,Coffee,Regular,77,88,33,165,74,659,28,165,64
01/09/2018,United Kingdom,Wales,Small Market,Decaf Irish Cream,Clydach,Beans,Coffee,Decaf,66,88,55,154,69,1165,21,150,44
01/10/2018,United Kingdom,Wales,Small Market,Green Tea,Clydach,Leaves,Tea,Regular,11,33,11,44,38,264,14,85,51
01/10/2018,United Kingdom,Wales,Small Market,Caffe Mocha,Clydach,Beans,Espresso,Regular,55,99,99,154,44,970,13,109,26
01/11/2018,United Kingdom,Wales,Small Market,Green Tea,Clydach,Leaves,Tea,Regular,22,44,0,66,37,268,14,82,50
01/11/2018,United Kingdom,Wales,Small Market,Caffe Mocha,Clydach,Beans,Espresso,Regular,66,110,88,176,60,974,17,146,30
01/11/2018,United Kingdom,Wales,Small Market,Decaf Espresso,Clydach,Beans,Espresso,Decaf,44,66,55,110,37,920,10,90,24
01/11/2018,United Kingdom,Wales,Small Market,Decaf Irish Cream,Clydach,Beans,Coffee,Decaf,66,88,44,154,76,1166,24,165,48
01/12/2018,United Kingdom,Wales,Small Market,Caffe Mocha,Clydach,Beans,Espresso,Regular,66,99,77,165,55,988,16,136,28
01/12/2018,United Kingdom,Wales,Small Market,Decaf Espresso,Clydach,Beans,Espresso,Decaf,33,66,55,99,35,929,9,85,21
01/01/2019,United Kingdom,Wales,Small Market,Lemon,Clydach,Leaves,Herbal Tea,Decaf,77,11,-22,88,97,578,30,123,58
01/01/2019,United Kingdom,Wales,Small Market,Colombian,Clydach,Beans,Coffee,Regular,99,110,44,209,94,544,36,235,76
01/01/2019,United Kingdom,Wales,Small Market,Decaf Irish Cream,Clydach,Beans,Coffee,Decaf,88,99,55,187,86,1062,27,209,52
01/02/2019,United Kingdom,Wales,Small Market,Caffe Mocha,Clydach,Beans,Espresso,Regular,55,99,77,154,55,896,16,145,28
01/03/2019,United Kingdom,Wales,Small Market,Darjeeling,Clydach,Leaves,Tea,Regular,33,44,11,77,40,206,13,101,42
01/03/2019,United Kingdom,Wales,Small Market,Colombian,Clydach,Beans,Coffee,Regular,99,110,44,209,94,524,36,222,72
01/03/2019,United Kingdom,Wales,Small Market,Decaf Irish Cream,Clydach,Beans,Coffee,Decaf,77,110,66,187,82,1044,25,192,49
01/04/2019,United Kingdom,Wales,Small Market,Green Tea,Clydach,Leaves,Tea,Regular,33,33,-11,66,39,217,15,93,51
01/04/2019,United Kingdom,Wales,Small Market,Caffe Mocha,Clydach,Beans,Espresso,Regular,55,88,66,143,52,904,15,136,28
01/05/2019,United Kingdom,Wales,Small Market,Chamomile,Clydach,Leaves,Herbal Tea,Decaf,33,66,11,99,48,311,43,114,71
01/05/2019,United Kingdom,Wales,Small Market,Green Tea,Clydach,Leaves,Tea,Regular,33,44,0,77,40,234,15,88,49
01/06/2019,United Kingdom,Wales,Small Market,Lemon,Clydach,Leaves,Herbal Tea,Decaf,99,33,0,132,128,1257,39,154,60
01/06/2019,United Kingdom,Wales,Small Market,Caffe Mocha,Clydach,Beans,Espresso,Regular,44,66,44,110,41,964,11,101,22
01/07/2019,United Kingdom,Wales,Small Market,Darjeeling,Clydach,Leaves,Tea,Regular,33,66,33,99,49,284,16,113,43
01/07/2019,United Kingdom,Wales,Small Market,Colombian,Clydach,Beans,Coffee,Regular,88,99,44,187,84,675,31,184,64
01/07/2019,United Kingdom,Wales,Small Market,Decaf Irish Cream,Clydach,Beans,Coffee,Decaf,66,77,44,143,66,1177,20,145,41
01/07/2019,United Kingdom,Wales,Small Market,Decaf Espresso,Clydach,Beans,Espresso,Decaf,44,77,55,121,43,930,11,105,22
01/08/2019,United Kingdom,Wales,Small Market,Earl Grey,Clydach,Leaves,Tea,Regular,22,33,-11,55,32,237,13,71,47
01/09/2019,United Kingdom,Wales,Small Market,Chamomile,Clydach,Leaves,Herbal Tea,Decaf,33,66,11,99,49,358,44,125,76
01/09/2019,United Kingdom,Wales,Small Market,Green Tea,Clydach,Leaves,Tea,Regular,33,55,11,88,44,269,17,107,54
01/09/2019,United Kingdom,Wales,Small Market,Decaf Espresso,Clydach,Beans,Espresso,Decaf,33,66,55,99,36,921,9,93,22
01/10/2019,United Kingdom,Wales,Small Market,Darjeeling,Clydach,Leaves,Tea,Regular,22,44,33,66,43,269,14,108,44
01/10/2019,United Kingdom,Wales,Small Market,Green Tea,Clydach,Leaves,Tea,Regular,11,33,11,44,38,264,14,91,51
01/11/2019,United Kingdom,Wales,Small Market,Chamomile,Clydach,Leaves,Herbal Tea,Decaf,44,55,0,99,49,358,44,125,77
01/11/2019,United Kingdom,Wales,Small Market,Lemon,Clydach,Leaves,Herbal Tea,Decaf,77,44,0,121,91,1985,28,143,54
01/11/2019,United Kingdom,Wales,Small Market,Green Tea,Clydach,Leaves,Tea,Regular,22,44,0,66,37,268,14,87,50
01/12/2019,United Kingdom,Wales,Small Market,Chamomile,Clydach,Leaves,Herbal Tea,Decaf,44,66,0,110,54,369,49,139,82
01/12/2019,United Kingdom,Wales,Small Market,Darjeeling,Clydach,Leaves,Tea,Regular,33,44,11,77,42,282,14,105,44
01/01/2018,United Kingdom,Wales,Major Market,Chamomile,Briton Ferry,Leaves,Herbal Tea,Decaf,77,132,110,209,98,855,27,241,39
01/02/2018,United Kingdom,Wales,Major Market,Colombian,Briton Ferry,Beans,Coffee,Regular,165,242,154,407,163,929,53,390,101
01/02/2018,United Kingdom,Wales,Major Market,Decaf Espresso,Briton Ferry,Beans,Espresso,Decaf,286,297,198,583,251,1580,70,503,96
01/03/2018,United Kingdom,Wales,Major Market,Caffe Mocha,Briton Ferry,Beans,Espresso,Regular,308,418,286,726,268,1386,88,624,125
01/06/2018,United Kingdom,Wales,Major Market,Darjeeling,Briton Ferry,Leaves,Tea,Regular,88,132,99,220,104,619,29,253,41
01/06/2018,United Kingdom,Wales,Major Market,Earl Grey,Briton Ferry,Leaves,Tea,Regular,44,77,33,121,60,706,19,149,53
01/06/2018,United Kingdom,Wales,Major Market,Caffe Mocha,Briton Ferry,Beans,Espresso,Regular,341,473,330,814,300,1778,98,698,134
01/06/2018,United Kingdom,Wales,Major Market,Decaf Espresso,Briton Ferry,Beans,Espresso,Decaf,330,341,231,671,286,1887,80,574,107
01/07/2018,United Kingdom,Wales,Major Market,Chamomile,Briton Ferry,Leaves,Herbal Tea,Decaf,88,154,132,242,115,1048,32,282,46
01/07/2018,United Kingdom,Wales,Major Market,Lemon,Briton Ferry,Leaves,Herbal Tea,Decaf,77,110,77,187,96,621,31,219,44
01/07/2018,United Kingdom,Wales,Major Market,Decaf Espresso,Briton Ferry,Beans,Espresso,Decaf,330,352,242,682,293,2001,82,586,108
01/07/2018,United Kingdom,Wales,Major Market,Colombian,Briton Ferry,Beans,Coffee,Regular,275,374,253,649,262,1309,86,624,134
01/09/2018,United Kingdom,Wales,Major Market,Decaf Espresso,Briton Ferry,Beans,Espresso,Decaf,308,330,231,638,274,1953,76,548,104
01/10/2018,United Kingdom,Wales,Major Market,Decaf Espresso,Briton Ferry,Beans,Espresso,Decaf,374,407,330,781,263,1931,73,526,99
01/11/2018,United Kingdom,Wales,Major Market,Chamomile,Briton Ferry,Leaves,Herbal Tea,Decaf,121,165,121,286,130,1023,37,319,50
01/01/2019,United Kingdom,Wales,Major Market,Caffe Mocha,Briton Ferry,Beans,Espresso,Regular,297,407,286,704,258,1441,85,673,126
01/02/2019,United Kingdom,Wales,Major Market,Colombian,Briton Ferry,Beans,Coffee,Regular,165,242,154,407,163,929,53,415,101
01/03/2019,United Kingdom,Wales,Major Market,Chamomile,Briton Ferry,Leaves,Herbal Tea,Decaf,77,121,99,198,96,832,27,250,39
01/04/2019,United Kingdom,Wales,Major Market,Decaf Irish Cream,Briton Ferry,Beans,Coffee,Decaf,143,198,143,341,136,673,43,354,69
01/05/2019,United Kingdom,Wales,Major Market,Mint,Briton Ferry,Leaves,Herbal Tea,Decaf,88,154,132,242,115,959,32,280,41
01/06/2019,United Kingdom,Wales,Major Market,Colombian,Briton Ferry,Beans,Coffee,Regular,231,319,209,550,220,1205,73,522,114
01/07/2019,United Kingdom,Wales,Major Market,Mint,Briton Ferry,Leaves,Herbal Tea,Decaf,110,187,165,297,140,1108,39,340,48
01/07/2019,United Kingdom,Wales,Major Market,Darjeeling,Briton Ferry,Leaves,Tea,Regular,88,132,99,220,104,669,29,251,38
01/07/2019,United Kingdom,Wales,Major Market,Earl Grey,Briton Ferry,Leaves,Tea,Regular,44,77,33,121,58,735,19,143,50
01/08/2019,United Kingdom,Wales,Major Market,Lemon,Briton Ferry,Leaves,Herbal Tea,Decaf,44,66,44,110,58,610,19,131,30
01/08/2019,United Kingdom,Wales,Major Market,Mint,Briton Ferry,Leaves,Herbal Tea,Decaf,121,187,154,308,146,1094,40,352,50
01/08/2019,United Kingdom,Wales,Major Market,Darjeeling,Briton Ferry,Leaves,Tea,Regular,88,143,110,231,110,658,31,268,41
01/09/2019,United Kingdom,Wales,Major Market,Chamomile,Briton Ferry,Leaves,Herbal Tea,Decaf,110,176,154,286,136,1021,38,355,51
01/09/2019,United Kingdom,Wales,Major Market,Lemon,Briton Ferry,Leaves,Herbal Tea,Decaf,44,77,55,121,64,603,21,156,35
01/10/2019,United Kingdom,Wales,Major Market,Lemon,Briton Ferry,Leaves,Herbal Tea,Decaf,22,44,44,66,43,596,14,106,27
01/10/2019,United Kingdom,Wales,Major Market,Caffe Mocha,Briton Ferry,Beans,Espresso,Regular,407,572,462,979,283,1829,93,701,129
01/11/2019,United Kingdom,Wales,Major Market,Lemon,Briton Ferry,Leaves,Herbal Tea,Decaf,33,55,33,88,44,590,15,108,28
01/12/2019,United Kingdom,Wales,Major Market,Lemon,Briton Ferry,Leaves,Herbal Tea,Decaf,44,55,33,99,48,585,16,117,30
01/12/2019,United Kingdom,Wales,Major Market,Mint,Briton Ferry,Leaves,Herbal Tea,Decaf,88,121,88,209,95,1104,27,247,40
01/12/2019,United Kingdom,Wales,Major Market,Colombian,Briton Ferry,Beans,Coffee,Regular,242,330,209,572,247,1311,81,626,128
01/12/2019,United Kingdom,Wales,Major Market,Decaf Irish Cream,Briton Ferry,Beans,Coffee,Decaf,132,198,143,330,140,913,44,366,70
01/01/2018,United Kingdom,England,Major Market,Lemon,London,Leaves,Herbal Tea,Decaf,187,242,176,429,228,1062,71,498,94
01/05/2018,United Kingdom,England,Major Market,Darjeeling,London,Leaves,Tea,Regular,66,121,110,187,115,904,32,282,46
01/08/2018,United Kingdom,England,Major Market,Mint,London,Leaves,Herbal Tea,Decaf,44,66,44,110,58,610,19,132,33
01/08/2018,United Kingdom,England,Major Market,Earl Grey,London,Leaves,Tea,Regular,66,110,99,176,110,658,31,270,44
01/09/2018,United Kingdom,England,Major Market,Darjeeling,London,Leaves,Tea,Regular,88,132,110,220,136,1021,38,333,50
01/01/2019,United Kingdom,England,Major Market,Decaf Irish Cream,London,Beans,Coffee,Decaf,198,-44,-132,154,159,949,52,146,106
01/03/2019,United Kingdom,England,Major Market,Caffe Latte,London,Beans,Espresso,Regular,242,253,165,495,263,1559,73,560,99
01/05/2019,United Kingdom,England,Major Market,Green Tea,London,Leaves,Tea,Regular,44,66,33,110,71,653,24,175,54
01/05/2019,United Kingdom,England,Major Market,Decaf Espresso,London,Beans,Espresso,Decaf,275,363,242,638,290,1577,95,668,123
01/06/2019,United Kingdom,England,Major Market,Mint,London,Leaves,Herbal Tea,Decaf,77,99,66,176,92,632,30,207,41
01/09/2019,United Kingdom,England,Major Market,Darjeeling,London,Leaves,Tea,Regular,88,132,110,220,136,1021,38,355,50
01/09/2019,United Kingdom,England,Major Market,Caffe Latte,London,Beans,Espresso,Regular,253,264,176,517,274,1953,76,585,103
01/01/2018,United Kingdom,Wales,Major Market,Decaf Irish Cream,Briton Ferry,Beans,Coffee,Decaf,110,154,110,264,105,669,33,258,58
01/01/2018,United Kingdom,Wales,Major Market,Caffe Mocha,Briton Ferry,Beans,Espresso,Regular,297,407,286,704,258,1441,85,601,120
01/02/2018,United Kingdom,Wales,Major Market,Darjeeling,Briton Ferry,Leaves,Tea,Regular,66,110,88,176,85,494,24,208,37
01/04/2018,United Kingdom,Wales,Major Market,Decaf Irish Cream,Briton Ferry,Beans,Coffee,Decaf,143,198,143,341,136,673,43,332,69
01/06/2018,United Kingdom,Wales,Major Market,Mint,Briton Ferry,Leaves,Herbal Tea,Decaf,110,176,154,286,136,1042,38,332,50
01/08/2018,United Kingdom,Wales,Major Market,Mint,Briton Ferry,Leaves,Herbal Tea,Decaf,121,187,154,308,146,1094,40,356,53
01/09/2018,United Kingdom,Wales,Major Market,Colombian,Briton Ferry,Beans,Coffee,Regular,187,253,154,440,179,1263,59,426,106
01/12/2018,United Kingdom,Wales,Major Market,Darjeeling,Briton Ferry,Leaves,Tea,Regular,44,77,55,121,60,662,17,147,29
01/12/2018,United Kingdom,Wales,Major Market,Chamomile,Briton Ferry,Leaves,Herbal Tea,Decaf,121,187,143,308,136,1055,38,333,51
01/03/2019,United Kingdom,Wales,Major Market,Mint,Briton Ferry,Leaves,Herbal Tea,Decaf,88,132,110,220,105,879,29,274,41
01/04/2019,United Kingdom,Wales,Major Market,Darjeeling,Briton Ferry,Leaves,Tea,Regular,66,121,88,187,90,506,25,233,38
01/04/2019,United Kingdom,Wales,Major Market,Caffe Mocha,Briton Ferry,Beans,Espresso,Regular,319,440,308,759,278,1448,92,689,127
01/06/2019,United Kingdom,Wales,Major Market,Earl Grey,Briton Ferry,Leaves,Tea,Regular,44,77,33,121,60,706,19,148,50
01/06/2019,United Kingdom,Wales,Major Market,Decaf Espresso,Briton Ferry,Beans,Espresso,Decaf,330,341,231,671,286,1887,80,568,99
01/08/2019,United Kingdom,Wales,Major Market,Decaf Irish Cream,Briton Ferry,Beans,Coffee,Decaf,176,253,187,429,170,899,54,411,74
01/09/2019,United Kingdom,Wales,Major Market,Caffe Mocha,Briton Ferry,Beans,Espresso,Regular,319,440,308,759,279,1855,92,691,128
01/11/2019,United Kingdom,Wales,Major Market,Earl Grey,Briton Ferry,Leaves,Tea,Regular,66,99,55,165,83,725,27,222,61
01/02/2018,United Kingdom,Scotland,Major Market,Caffe Mocha,Cumbernauld,Beans,Espresso,Regular,88,143,44,231,102,596,92,242,124
01/02/2018,United Kingdom,Scotland,Major Market,Decaf Irish Cream,Cumbernauld,Beans,Coffee,Decaf,88,121,77,209,95,539,29,227,54
01/04/2018,United Kingdom,Scotland,Major Market,Colombian,Cumbernauld,Beans,Coffee,Regular,88,143,99,231,97,719,32,245,68
01/04/2018,United Kingdom,Scotland,Major Market,Chamomile,Cumbernauld,Leaves,Herbal Tea,Decaf,33,55,33,88,50,666,16,114,30
01/04/2018,United Kingdom,Scotland,Major Market,Lemon,Cumbernauld,Leaves,Herbal Tea,Decaf,44,55,22,99,63,345,24,140,61
01/05/2018,United Kingdom,Scotland,Major Market,Lemon,Cumbernauld,Leaves,Herbal Tea,Decaf,44,66,33,110,64,372,25,143,61
01/06/2018,United Kingdom,Scotland,Major Market,Mint,Cumbernauld,Leaves,Herbal Tea,Decaf,66,77,44,143,90,1151,28,195,52
01/08/2018,United Kingdom,Scotland,Major Market,Lemon,Cumbernauld,Leaves,Herbal Tea,Decaf,44,66,33,110,70,437,26,154,63
01/08/2018,United Kingdom,Scotland,Major Market,Mint,Cumbernauld,Leaves,Herbal Tea,Decaf,77,110,77,187,114,1181,35,249,59
01/09/2018,United Kingdom,Scotland,Major Market,Lemon,Cumbernauld,Leaves,Herbal Tea,Decaf,55,66,22,121,74,431,28,164,64
01/10/2018,United Kingdom,Scotland,Major Market,Mint,Cumbernauld,Leaves,Herbal Tea,Decaf,44,55,44,99,88,1161,27,192,51
01/12/2018,United Kingdom,Scotland,Major Market,Caffe Mocha,Cumbernauld,Beans,Espresso,Regular,110,154,33,264,116,788,105,275,137
01/01/2019,United Kingdom,Scotland,Major Market,Decaf Espresso,Cumbernauld,Beans,Espresso,Decaf,77,110,66,187,85,476,28,222,62
01/07/2019,United Kingdom,Scotland,Major Market,Colombian,Cumbernauld,Beans,Coffee,Regular,110,187,132,297,126,905,41,312,70
01/09/2019,United Kingdom,Scotland,Major Market,Lemon,Cumbernauld,Leaves,Herbal Tea,Decaf,55,66,22,121,74,431,28,175,64
01/12/2019,United Kingdom,Scotland,Major Market,Lemon,Cumbernauld,Leaves,Herbal Tea,Decaf,44,66,22,110,72,444,27,171,63
01/12/2019,United Kingdom,Scotland,Major Market,Caffe Mocha,Cumbernauld,Beans,Espresso,Regular,110,154,33,264,116,788,105,293,137
01/01/2018,United Kingdom,Wales,Major Market,Green Tea,Barry,Leaves,Tea,Regular,33,55,33,88,49,686,16,110,29
01/01/2018,United Kingdom,Wales,Major Market,Caffe Mocha,Barry,Beans,Espresso,Regular,66,99,77,165,60,502,17,148,29
01/01/2018,United Kingdom,Wales,Major Market,Earl Grey,Barry,Leaves,Tea,Regular,55,77,44,132,71,1062,21,154,44
01/02/2018,United Kingdom,Wales,Major Market,Amaretto,Barry,Beans,Coffee,Regular,110,165,132,275,109,843,30,268,43
01/02/2018,United Kingdom,Wales,Major Market,Decaf Espresso,Barry,Beans,Espresso,Decaf,88,154,99,242,83,604,27,208,61
01/02/2018,United Kingdom,Wales,Major Market,Mint,Barry,Leaves,Herbal Tea,Decaf,55,77,44,132,66,362,21,154,52
01/03/2018,United Kingdom,Wales,Major Market,Earl Grey,Barry,Leaves,Tea,Regular,55,66,33,121,69,1048,21,149,46
01/04/2018,United Kingdom,Wales,Major Market,Darjeeling,Barry,Leaves,Tea,Regular,44,66,22,110,60,371,22,134,60
01/04/2018,United Kingdom,Wales,Major Market,Green Tea,Barry,Leaves,Tea,Regular,33,66,44,99,51,669,17,117,31
01/04/2018,United Kingdom,Wales,Major Market,Decaf Irish Cream,Barry,Beans,Coffee,Decaf,110,165,132,275,110,905,31,270,44
01/04/2018,United Kingdom,Wales,Major Market,Chamomile,Barry,Leaves,Herbal Tea,Decaf,143,165,110,308,179,1201,50,358,76
01/05/2018,United Kingdom,Wales,Major Market,Colombian,Barry,Beans,Coffee,Regular,88,121,88,209,92,643,30,209,43
01/05/2018,United Kingdom,Wales,Major Market,Earl Grey,Barry,Leaves,Tea,Regular,44,66,33,110,62,1092,19,135,43
01/05/2018,United Kingdom,Wales,Major Market,Caffe Mocha,Barry,Beans,Espresso,Regular,99,165,132,264,95,549,27,231,40
01/05/2018,United Kingdom,Wales,Major Market,Decaf Espresso,Barry,Beans,Espresso,Decaf,77,121,66,198,71,653,24,176,58
01/06/2018,United Kingdom,Wales,Major Market,Decaf Espresso,Barry,Beans,Espresso,Decaf,66,99,55,165,60,706,19,149,53
01/07/2018,United Kingdom,Wales,Major Market,Chamomile,Barry,Leaves,Herbal Tea,Decaf,132,143,88,275,160,1435,44,321,72
01/07/2018,United Kingdom,Wales,Major Market,Green Tea,Barry,Leaves,Tea,Regular,33,55,33,88,46,652,15,104,29
01/07/2018,United Kingdom,Wales,Major Market,Caffe Mocha,Barry,Beans,Espresso,Regular,110,187,154,297,104,669,29,253,42
01/07/2018,United Kingdom,Wales,Major Market,Decaf Espresso,Barry,Beans,Espresso,Decaf,66,99,55,165,58,735,19,145,53
01/08/2018,United Kingdom,Wales,Major Market,Chamomile,Barry,Leaves,Herbal Tea,Decaf,132,143,88,275,160,1422,44,321,71
01/08/2018,United Kingdom,Wales,Major Market,Mint,Barry,Leaves,Herbal Tea,Decaf,33,66,33,99,51,457,17,119,47
